t,OD600,ste
0,0.10167,0.002582
0.16667,0.10433,0.0025033
0.33333,0.10833,0.0036697
0.5,0.115,0.0044721
0.66667,0.12433,0.0059889
0.83333,0.13567,0.0064083
1,0.14883,0.008085
1.1667,0.1645,0.0091159
1.3333,0.18367,0.011255
1.5,0.20767,0.011325
1.6667,0.22967,0.0098928
1.8333,0.2535,0.010968
2,0.28,0.01004
2.1667,0.311,0.012869
2.3333,0.342,0.010807
2.5,0.37,0.010354
2.6667,0.39067,0.0097912
2.8333,0.40633,0.0080416
3,0.41733,0.0073121
3.1667,0.42567,0.0068896
3.3333,0.43133,0.0074207
3.5,0.4375,0.0069785
3.6667,0.4435,0.0064109
3.8333,0.449,0.0064498
4,0.45433,0.0060553
4.1667,0.45883,0.0062423
4.3333,0.46367,0.0064704
4.5,0.46867,0.006121
4.6667,0.47383,0.0063061
4.8333,0.4795,0.0059917
5,0.485,0.0058652
5.1667,0.49033,0.006377
5.3333,0.49633,0.006532
5.5,0.50283,0.0064627
5.6667,0.50933,0.0075011
5.8333,0.5145,0.0076092
6,0.52133,0.0078401
6.1667,0.5285,0.0084558
6.3333,0.53433,0.0085946
6.5,0.54133,0.009913
6.6667,0.54817,0.011548
6.8333,0.5555,0.012211
7,0.5635,0.013853
7.1667,0.57083,0.014932
7.3333,0.57917,0.014905
7.5,0.589,0.016062
7.6667,0.5975,0.017919
7.8333,0.607,0.019545
8,0.6175,0.020077
8.1667,0.6275,0.021021
8.3333,0.63867,0.020772
8.5,0.65033,0.021182
8.6667,0.6615,0.020511
8.8333,0.673,0.020852
9,0.68433,0.021869
9.1667,0.69583,0.022551
9.3333,0.70667,0.023304
9.5,0.719,0.02447
9.6667,0.72933,0.025145
9.8333,0.74083,0.024718
10,0.75283,0.025031
10.167,0.763,0.025884
10.333,0.77433,0.025208
10.5,0.785,0.025659
10.667,0.79467,0.025649
10.833,0.8045,0.02513
11,0.8135,0.024023
11.167,0.82317,0.022347
11.333,0.83183,0.021619
11.5,0.8385,0.02151
11.667,0.8465,0.020433
11.833,0.85367,0.019886
12,0.86167,0.01949
12.167,0.8685,0.019827
12.333,0.87467,0.018801
12.5,0.88083,0.018313
12.667,0.887,0.017788
12.833,0.8925,0.015783
13,0.89717,0.014607
13.167,0.90083,0.013674
13.333,0.90567,0.013186
13.5,0.90917,0.013182
13.667,0.913,0.013653
13.833,0.916,0.013297
14,0.919,0.013221
14.167,0.92217,0.012671
14.333,0.92617,0.013029
14.5,0.9275,0.013217
14.667,0.92817,0.012576
14.833,0.92983,0.013106
15,0.93233,0.01353
15.167,0.934,0.013327
15.333,0.93533,0.013352
15.5,0.93583,0.014261
15.667,0.93767,0.014404
15.833,0.93967,0.015016
16,0.94067,0.015667
16.167,0.9415,0.015437
16.333,0.94217,0.015791
16.5,0.94317,0.01598
16.667,0.94433,0.015795
16.833,0.94467,0.016083
17,0.94633,0.015642
17.167,0.94733,0.015795
17.333,0.94733,0.015201
17.5,0.94817,0.016055
17.667,0.94817,0.015842
17.833,0.948,0.016
18,0.9485,0.016183
18.167,0.94967,0.016342
18.333,0.951,0.015811
18.5,0.95117,0.015766
18.667,0.951,0.016125
18.833,0.95117,0.016364
19,0.95167,0.017212
19.167,0.952,0.017641
19.333,0.9515,0.017762
19.5,0.95233,0.017166
19.667,0.95183,0.017634
19.833,0.952,0.017378
20,0.95183,0.016905
20.167,0.9515,0.017178
20.333,0.95167,0.017512
20.5,0.95083,0.017046
20.667,0.95133,0.016597
20.833,0.9515,0.017178
21,0.95067,0.016354
21.167,0.95033,0.016978
21.333,0.95033,0.017084
21.5,0.94933,0.017558
21.667,0.9485,0.017897
21.833,0.94817,0.017792
22,0.94817,0.01736
22.167,0.94817,0.017452
22.333,0.94783,0.017646
22.5,0.947,0.018089
22.667,0.94633,0.018283
22.833,0.94633,0.018457
23,0.946,0.018276
23.167,0.94533,0.018118
23.333,0.94517,0.018702
23.5,0.94433,0.018544
23.667,0.94383,0.018894
23.833,0.94283,0.018616
